軍民	"<table style=""border-collapse: collapse; width: 100%; height: 86px;"" border=""1""> <tbody> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">軍民共建</td> <td style=""width: 33.3333%; height: 18px;"">joint efforts by the army and the people</td> <td style=""width: 33.3333%; height: 18px;"">jūnmíngòngjiàn</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">軍民關係</td> <td style=""width: 33.3333%; height: 18px;"">relations between the army and the people; army-people relations</td> <td style=""width: 33.3333%; height: 18px;"">jūnmín guānxi</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">軍民聯防</td> <td style=""width: 33.3333%; height: 18px;"">army-civilian joint defence</td> <td style=""width: 33.3333%; height: 18px;"">jūnmín liánfáng</td> </tr> <tr style=""height: 14px;""> <td style=""width: 33.3333%; height: 14px;"">軍民一致</td> <td style=""width: 33.3333%; height: 14px;"">unity between the army and the people; military-civilian consensus</td> <td style=""width: 33.3333%; height: 14px;"">jūnmín yīzhì</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">軍民魚水情。</td> <td style=""width: 33.3333%; height: 18px;"">The army and the people are as close as fish are to water.</td> <td style=""width: 33.3333%; height: 18px;"">Jūnmín yú-shuǐqíng.</td> </tr> </tbody> </table> <p><br></p>"	"<table style=""border-collapse: collapse; width: 100%; height: 86px;"" border=""1""> <tbody> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;""> _ _ 共建</td> <td style=""width: 33.3333%; height: 18px;"">joint efforts by the army and the people</td> <td style=""width: 33.3333%; height: 18px;"">_ _gòngjiàn</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;""> _ _ 關係</td> <td style=""width: 33.3333%; height: 18px;"">relations between the army and the people; army-people relations</td> <td style=""width: 33.3333%; height: 18px;"">_ _ guānxi</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;""> _ _ 聯防</td> <td style=""width: 33.3333%; height: 18px;"">army-civilian joint defence</td> <td style=""width: 33.3333%; height: 18px;"">_ _ liánfáng</td> </tr> <tr style=""height: 14px;""> <td style=""width: 33.3333%; height: 14px;""> _ _ 一致</td> <td style=""width: 33.3333%; height: 14px;"">unity between the army and the people; military-civilian consensus</td> <td style=""width: 33.3333%; height: 14px;"">_ _ yīzhì</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;""> _ _ 魚水情。</td> <td style=""width: 33.3333%; height: 18px;"">The army and the people are as close as fish are to water.</td> <td style=""width: 33.3333%; height: 18px;"">Jūnmín yú-shuǐqíng.</td> </tr> </tbody> </table> <p><br></p>"	軍民
器材	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">線路器材</td><td style=""width: 33.3333%;"">line materials</td><td style=""width: 33.3333%;"">xiànlù qìcái</td></tr><tr><td style=""width: 33.3333%;"">照相器材</td><td style=""width: 33.3333%;"">photographic equipment</td><td style=""width: 33.3333%;"">zhàoxiàng qìcái</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">線路 _ _ </td><td style=""width: 33.3333%;"">line materials</td><td style=""width: 33.3333%;"">xiànlù _ _</td></tr><tr><td style=""width: 33.3333%;"">照相 _ _ </td><td style=""width: 33.3333%;"">photographic equipment</td><td style=""width: 33.3333%;"">zhàoxiàng _ _</td></tr></tbody></table>"	器材
印尼	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody></tbody></table>"	印尼
遷都	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">明成祖遷都北京。</td><td style=""width: 33.3333%;"">Emperor Cheng Zu of the Ming Dynasty moved the capital to Beijing.</td><td style=""width: 33.3333%;"">Míng chéng zǔ qiāndū Běijīng.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">明成祖 _ _ 北京。</td><td style=""width: 33.3333%;"">Emperor Cheng Zu of the Ming Dynasty moved the capital to Beijing.</td><td style=""width: 33.3333%;"">Míng chéng zǔ qiāndū Běijīng.</td></tr></tbody></table>"	遷都
沉沒	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">軍艦被魚雷擊中, 立即沉沒。</td><td style=""width: 33.3333%;"">The warship was torpedoed and sank at once.</td><td style=""width: 33.3333%;"">Jūnjiàn bèi yúléi jīzhòng, lìjí chénmò.</td></tr><tr><td style=""width: 33.3333%;"">漁船於暴風雨中沉沒。</td><td style=""width: 33.3333%;"">The fishing boat foundered in a hurricane.</td><td style=""width: 33.3333%;"">Yúchuán yú bàofēngyǔ zhōng chénmò.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">軍艦被魚雷擊中, 立即 _ _ 。</td><td style=""width: 33.3333%;"">The warship was torpedoed and sank at once.</td><td style=""width: 33.3333%;"">Jūnjiàn bèi yúléi jīzhòng, lìjí _ _.</td></tr><tr><td style=""width: 33.3333%;"">漁船於暴風雨中 _ _ 。</td><td style=""width: 33.3333%;"">The fishing boat foundered in a hurricane.</td><td style=""width: 33.3333%;"">Yúchuán yú bàofēngyǔ zhōng _ _.</td></tr></tbody></table>"	沉沒
過度	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">過度放牧</td><td style=""width: 33.3333%;"">overgraze</td><td style=""width: 33.3333%;"">guòdù fàngmù</td></tr><tr><td style=""width: 33.3333%;"">過度開采</td><td style=""width: 33.3333%;"">overexploitation</td><td style=""width: 33.3333%;"">guòdù kāicǎi</td></tr><tr><td style=""width: 33.3333%;"">過度開墾</td><td style=""width: 33.3333%;"">excessive land reclamation</td><td style=""width: 33.3333%;"">guòdù kāikěn</td></tr><tr><td style=""width: 33.3333%;"">過度敏感</td><td style=""width: 33.3333%;"">oversensitive</td><td style=""width: 33.3333%;"">guòdù mǐngǎn</td></tr><tr><td style=""width: 33.3333%;"">過度疲勞</td><td style=""width: 33.3333%;"">be overtired</td><td style=""width: 33.3333%;"">guòdù píláo</td></tr><tr><td style=""width: 33.3333%;"">過度興奮</td><td style=""width: 33.3333%;"">be overxcited</td><td style=""width: 33.3333%;"">Guòdù xīngfèn</td></tr><tr><td style=""width: 33.3333%;"">飲酒過度對身體有害。</td><td style=""width: 33.3333%;"">Excessive drinking is harmful to the health.</td><td style=""width: 33.3333%;"">Yǐnjiǔ guòdù duì shēntǐ yǒuhài.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 放牧</td><td style=""width: 33.3333%;"">overgraze</td><td style=""width: 33.3333%;"">_ _ fàngmù</td></tr><tr><td style=""width: 33.3333%;""> _ _ 開采</td><td style=""width: 33.3333%;"">overexploitation</td><td style=""width: 33.3333%;"">_ _ kāicǎi</td></tr><tr><td style=""width: 33.3333%;""> _ _ 開墾</td><td style=""width: 33.3333%;"">excessive land reclamation</td><td style=""width: 33.3333%;"">_ _ kāikěn</td></tr><tr><td style=""width: 33.3333%;""> _ _ 敏感</td><td style=""width: 33.3333%;"">oversensitive</td><td style=""width: 33.3333%;"">_ _ mǐngǎn</td></tr><tr><td style=""width: 33.3333%;""> _ _ 疲勞</td><td style=""width: 33.3333%;"">be overtired</td><td style=""width: 33.3333%;"">_ _ píláo</td></tr><tr><td style=""width: 33.3333%;""> _ _ 興奮</td><td style=""width: 33.3333%;"">be overxcited</td><td style=""width: 33.3333%;"">Guòdù xīngfèn</td></tr><tr><td style=""width: 33.3333%;"">飲酒 _ _ 對身體有害。</td><td style=""width: 33.3333%;"">Excessive drinking is harmful to the health.</td><td style=""width: 33.3333%;"">Yǐnjiǔ _ _ duì shēntǐ yǒuhài.</td></tr></tbody></table>"	過度
搬遷	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">辦事處從西區搬遷到了東區。</td><td style=""width: 33.3333%;"">The office has relocated from the western to the eastern district.</td><td style=""width: 33.3333%;"">Bànshìchù cóng xī qū bānqiān dàoliǎo dōng qū.</td></tr><tr><td style=""width: 33.3333%;"">這一家是新搬遷來的。</td><td style=""width: 33.3333%;"">The family has moved here recently.</td><td style=""width: 33.3333%;"">Zhè yī jiā shì xīn bānqiān lái de.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">辦事處從西區 _ _ 到了東區。</td><td style=""width: 33.3333%;"">The office has relocated from the western to the eastern district.</td><td style=""width: 33.3333%;"">Bànshìchù cóng xī qū _ _ dàoliǎo dōng qū.</td></tr><tr><td style=""width: 33.3333%;"">這一家是新 _ _ 來的。</td><td style=""width: 33.3333%;"">The family has moved here recently.</td><td style=""width: 33.3333%;"">Zhè yī jiā shì xīn _ _ lái de.</td></tr></tbody></table>"	搬遷
預算	"<table style=""border-collapse: collapse; width: 100%; height: 126px;"" border=""1""> <tbody> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">預算內撥款 </td> <td style=""width: 33.3333%; height: 18px;"">budgetary appropriations </td> <td style=""width: 33.3333%; height: 18px;"">yùsuànnèi bōkuǎn </td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">預算外收入 </td> <td style=""width: 33.3333%; height: 18px;"">extra-budgetary revenue </td> <td style=""width: 33.3333%; height: 18px;"">yùsuàn wài shōurù </td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">預算外支出 </td> <td style=""width: 33.3333%; height: 18px;"">off-budget expenditure </td> <td style=""width: 33.3333%; height: 18px;"">yùsuàn wài zhīchū </td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">財政預算 </td> <td style=""width: 33.3333%; height: 18px;"">fiscal budget </td> <td style=""width: 33.3333%; height: 18px;"">cái zhèng yù suàn </td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">審查預算</td> <td style=""width: 33.3333%; height: 18px;"">audit the budget </td> <td style=""width: 33.3333%; height: 18px;"">shěnchá yùsuàn </td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">納入預算的教育費用 </td> <td style=""width: 33.3333%; height: 18px;"">funds budgeted for education verb draw up (or prepare) a budget </td> <td style=""width: 33.3333%; height: 18px;"">nàrù yùsuàn de jiàoyù fèiyong </td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">經過預算, 需要投資三十萬元。 </td> <td style=""width: 33.3333%; height: 18px;"">An investment of 300,000 RMB is needed according to the budget.</td> <td style=""width: 33.3333%; height: 18px;"">jīngguò yùsuàn, xūyào tóuzī sānshí wàn yuán. </td> </tr> </tbody> </table>"	"<table style=""border-collapse: collapse; width: 100%; height: 126px;"" border=""1""> <tbody> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;""> _ _ 內撥款 </td> <td style=""width: 33.3333%; height: 18px;"">budgetary appropriations </td> <td style=""width: 33.3333%; height: 18px;"">_ _nèi bōkuǎn </td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;""> _ _ 外收入 </td> <td style=""width: 33.3333%; height: 18px;"">extra-budgetary revenue </td> <td style=""width: 33.3333%; height: 18px;"">_ _ wài shōurù </td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;""> _ _ 外支出 </td> <td style=""width: 33.3333%; height: 18px;"">off-budget expenditure </td> <td style=""width: 33.3333%; height: 18px;"">_ _ wài zhīchū </td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">財政 _ _  </td> <td style=""width: 33.3333%; height: 18px;"">fiscal budget </td> <td style=""width: 33.3333%; height: 18px;"">cái zhèng yù suàn </td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">審查 _ _ </td> <td style=""width: 33.3333%; height: 18px;"">audit the budget </td> <td style=""width: 33.3333%; height: 18px;"">shěnchá _ _ </td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">納入 _ _ 的教育費用 </td> <td style=""width: 33.3333%; height: 18px;"">funds budgeted for education verb draw up (or prepare) a budget </td> <td style=""width: 33.3333%; height: 18px;"">nàrù _ _ de jiàoyù fèiyong </td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">經過 _ _ , 需要投資三十萬元。 </td> <td style=""width: 33.3333%; height: 18px;"">An investment of 300,000 RMB is needed according to the budget.</td> <td style=""width: 33.3333%; height: 18px;"">jīngguò _ _, xūyào tóuzī sānshí wàn yuán. </td> </tr> </tbody> </table>"	預算
支應	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">支應門戶</td><td style=""width: 33.3333%;"">attend to the door 3 supply</td><td style=""width: 33.3333%;"">zhī yìng ménhù</td></tr><tr><td style=""width: 33.3333%;"">支應糧草</td><td style=""width: 33.3333%;"">supply rations and fodder</td><td style=""width: 33.3333%;"">zhīyìng liángcǎo</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 門戶</td><td style=""width: 33.3333%;"">attend to the door 3 supply</td><td style=""width: 33.3333%;"">zhī yìng ménhù</td></tr><tr><td style=""width: 33.3333%;""> _ _ 糧草</td><td style=""width: 33.3333%;"">supply rations and fodder</td><td style=""width: 33.3333%;"">_ _ liángcǎo</td></tr></tbody></table>"	支應
聞名	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">聞名全國</td><td style=""width: 33.3333%;"">well-known throughout the country</td><td style=""width: 33.3333%;"">wénmíngquánguó</td></tr><tr><td style=""width: 33.3333%;"">世界聞名</td><td style=""width: 33.3333%;"">world-famous; world-renowned</td><td style=""width: 33.3333%;"">shìjiè wénmíng</td></tr><tr><td style=""width: 33.3333%;"">聞(其)名不如見(其)面</td><td style=""width: 33.3333%;"">Knowing a person by repute is not as good as meeting them face to face.</td><td style=""width: 33.3333%;"">wénmíng bùrú jiànmiàn</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 全國</td><td style=""width: 33.3333%;"">well-known throughout the country</td><td style=""width: 33.3333%;"">_ _quánguó</td></tr><tr><td style=""width: 33.3333%;"">世界 _ _ </td><td style=""width: 33.3333%;"">world-famous; world-renowned</td><td style=""width: 33.3333%;"">shìjiè _ _</td></tr><tr><td style=""width: 33.3333%;"">聞(其)名不如見(其)面</td><td style=""width: 33.3333%;"">Knowing a person by repute is not as good as meeting them face to face.</td><td style=""width: 33.3333%;"">_ _ bùrú jiànmiàn</td></tr></tbody></table>"	聞名
爆發	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">火山爆發</td><td style=""width: 33.3333%;"">volcanic eruption</td><td style=""width: 33.3333%;"">huǒshān bàofā</td></tr><tr><td style=""width: 33.3333%;"">戰爭爆發。</td><td style=""width: 33.3333%;"">War broke out.</td><td style=""width: 33.3333%;"">Zhànzhēng bàofā.</td></tr><tr><td style=""width: 33.3333%;"">人群中爆發出一片歡呼聲。</td><td style=""width: 33.3333%;"">The crowd burst into cheers.</td><td style=""width: 33.3333%;"">Rénqún zhōng bàofā chū yī piàn huānhūshēng.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">火山 _ _ </td><td style=""width: 33.3333%;"">volcanic eruption</td><td style=""width: 33.3333%;"">huǒshān _ _</td></tr><tr><td style=""width: 33.3333%;"">戰爭 _ _ 。</td><td style=""width: 33.3333%;"">War broke out.</td><td style=""width: 33.3333%;"">Zhànzhēng _ _.</td></tr><tr><td style=""width: 33.3333%;"">人群中 _ _ 出一片歡呼聲。</td><td style=""width: 33.3333%;"">The crowd burst into cheers.</td><td style=""width: 33.3333%;"">Rénqún zhōng _ _ chū yī piàn huānhūshēng.</td></tr></tbody></table>"	爆發
頻率	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">低頻率</td><td style=""width: 33.3333%;"">low frequency</td><td style=""width: 33.3333%;"">dī pín lǜ</td></tr><tr><td style=""width: 33.3333%;"">高頻率</td><td style=""width: 33.3333%;"">high frequency 2 rate of recurrence; frequency</td><td style=""width: 33.3333%;"">gāo pín lǜ</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">低 _ _ </td><td style=""width: 33.3333%;"">low frequency</td><td style=""width: 33.3333%;"">dī pín lǜ</td></tr><tr><td style=""width: 33.3333%;"">高 _ _ </td><td style=""width: 33.3333%;"">high frequency 2 rate of recurrence; frequency</td><td style=""width: 33.3333%;"">gāo pín lǜ</td></tr></tbody></table>"	頻率
